2718.1,-14.708
1084
1218
1356
1492
1634
1784
1928
2072
2222
2360
2504
2640
2780
2908
3026
3142
3252
3356
3448
3538
3616
3692
3754
3824
3886
3960
4042
4126
4226
4340
4468
4614
4782
4974
5178
5396
5644
5912
6194
6484
6798
7118
7450
7788
8130
8472
8814
9148
9480
9800
10116
10412
10692
10956
11200
11424
11624
11804
11958
12086
12192
12270
12326
12354
12362
12346
12296
12238
12144
12036
11904
11752
11592
11404
11202
10986
10754
10516
10268
10006
9732
9452
9164
8874
8582
8278
7992
7684
7380
7088
6786
6492
6216
5924
5648
5382
5114
4850
4604
4364
4130
3912
3710
3500
3298
3124
2950
2780
2630
2488
2350
2228
2114
1998
1904
1808
1720
1640
1566
1496
1430
1370
1312
1256
1208
1156
1114
1066
1022
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
