1542,10.52
1010
1258
1520
1788
2066
2358
2654
2956
3250
3548
3846
4146
4426
4706
4980
5234
5486
5720
5938
6138
6334
6504
6656
6792
6912
7012
7096
7154
7202
7228
7244
7230
7198
7176
7110
7038
6962
6860
6754
6636
6506
6360
6210
6062
5898
5732
5558
5382
5206
5026
4830
4638
4464
4268
4078
3906
3718
3534
3358
3182
3008
2842
2678
2518
2360
2218
2078
1938
1802
1676
1552
1440
1322
1222
1118
1026
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
