2255,9.3216
1078
1424
1794
2176
2582
2992
3414
3846
4280
4720
5156
5596
6018
6440
6850
7244
7624
7990
8336
8660
8952
9222
9472
9694
9878
10058
10204
10308
10400
10464
10490
10506
10492
10454
10394
10308
10208
10088
9948
9790
9620
9440
9242
9020
8806
8584
8338
8096
7854
7600
7346
7094
6840
6584
6334
6082
5832
5586
5346
5110
4878
4652
4438
4220
4016
3820
3620
3434
3256
3088
2916
2748
2596
2442
2298
2164
2030
1900
1780
1664
1556
1450
1356
1258
1172
1084
1004
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
