2021,1.7324
1046
1136
1236
1362
1500
1658
1836
2028
2248
2484
2740
3002
3282
3572
3864
4170
4484
4798
5116
5426
5740
6044
6338
6626
6906
7178
7430
7670
7888
8094
8286
8454
8600
8728
8834
8922
8994
9048
9076
9088
9080
9056
9014
8954
8880
8792
8684
8568
8432
8292
8138
7974
7798
7622
7436
7246
7048
6844
6640
6438
6230
6024
5816
5614
5412
5208
5008
4816
4628
4434
4252
4064
3890
3716
3550
3392
3238
3084
2940
2798
2666
2540
2416
2298
2184
2076
1974
1878
1786
1690
1610
1524
1446
1370
1294
1222
1154
1088
1024
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
