2415.1,-23.034
1014
1088
1156
1220
1280
1338
1390
1434
1476
1518
1546
1576
1602
1616
1632
1646
1650
1644
1644
1640
1638
1630
1632
1642
1662
1692
1736
1798
1878
1982
2110
2254
2428
2622
2834
3080
3342
3622
3924
4242
4570
4918
5274
5640
6008
6380
6752
7120
7484
7824
8156
8508
8846
9152
9448
9716
9950
10170
10368
10550
10704
10834
10942
11020
11072
11100
11100
11084
11042
10982
10890
10782
10648
10498
10338
10154
9962
9744
9522
9280
9034
8780
8514
8246
7972
7696
7412
7130
6842
6560
6278
5998
5720
5446
5176
4912
4654
4400
4156
3920
3688
3462
3246
3040
2838
2652
2470
2300
2138
1984
1836
1704
1580
1464
1360
1260
1172
1090
1018
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
