2481.6,3.7225
1064
1284
1522
1790
2076
2388
2716
3062
3426
3800
4182
4580
4974
5374
5780
6178
6574
6958
7334
7706
8056
8402
8720
9020
9306
9558
9778
9984
10202
10368
10510
10628
10708
10770
10808
10820
10818
10792
10736
10676
10584
10472
10350
10200
10050
9882
9702
9508
9302
9086
8864
8636
8410
8176
7938
7698
7462
7224
6988
6750
6520
6286
6054
5836
5620
5406
5196
4988
4790
4596
4412
4238
4074
3918
3788
3670
3570
3498
3448
3422
3420
3440
3492
3568
3668
3796
3952
4132
4326
4542
4774
5024
5286
5560
5846
6136
6424
6718
7012
7296
7580
7854
8118
8370
8614
8838
9044
9230
9400
9556
9686
9800
9892
9972
10030
10074
10108
10134
10148
10158
10162
10160
10168
10184
10190
10200
10220
10248
10280
10320
10362
10406
10464
10522
10580
10640
10706
10768
10828
10888
10942
10970
11006
11062
11100
11118
11128
11128
11106
11088
11046
11004
10946
10880
10798
10712
10596
10482
10358
10222
10090
9938
9780
9614
9444
9268
9084
8890
8694
8500
8296
8092
7882
7672
7462
7250
7038
6822
6606
6392
6178
5970
5758
5546
5338
5130
4924
4722
4524
4332
4140
3950
3768
3590
3416
3248
3082
2924
2772
2624
2482
2344
2216
2096
1976
1868
1768
1668
1574
1488
1412
1334
1264
1202
1136
1086
1034
