3133.6,-8.9826
1038
1376
1728
2108
2506
2916
3340
3782
4226
4682
5140
5588
6042
6490
6924
7346
7754
8148
8526
8880
9210
9518
9796
10052
10282
10480
10650
10800
10908
11000
11054
11088
11092
11072
11028
10964
10874
10762
10644
10504
10366
10236
10090
9948
9822
9694
9590
9496
9426
9366
9332
9322
9330
9356
9406
9476
9562
9678
9798
9918
10080
10236
10398
10574
10752
10922
11100
11278
11442
11600
11756
11896
12020
12140
12234
12318
12386
12438
12472
12488
12490
12474
12432
12376
12302
12220
12118
11996
11864
11714
11552
11382
11198
11000
10798
10582
10362
10138
9908
9666
9426
9176
8924
8672
8412
8160
7900
7638
7384
7124
6866
6620
6356
6110
5858
5614
5370
5126
4888
4648
4420
4196
3974
3748
3536
3326
3120
2926
2726
2538
2350
2172
2010
1836
1678
1524
1380
1240
1110
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
