1370.7,11.571
1064
1294
1534
1784
2038
2300
2568
2836
3102
3378
3646
3910
4166
4416
4656
4886
5104
5310
5504
5682
5848
5996
6122
6240
6330
6410
6466
6508
6530
6538
6528
6500
6458
6402
6318
6240
6138
6028
5912
5780
5642
5492
5336
5176
5008
4834
4662
4484
4306
4124
3944
3770
3582
3400
3220
3044
2870
2700
2528
2366
2208
2052
1892
1750
1610
1472
1342
1216
1088
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
