1938.3,-12.343
1118
1270
1420
1578
1734
1898
2060
2222
2384
2540
2698
2844
2990
3136
3268
3392
3512
3624
3724
3810
3894
3960
4024
4074
4114
4148
4166
4184
4182
4182
4170
4150
4122
4094
4052
4004
3958
3912
3862
3814
3780
3756
3736
3730
3756
3786
3836
3914
4020
4150
4294
4458
4666
4880
5112
5372
5644
5932
6234
6544
6862
7188
7518
7846
8166
8490
8802
9110
9398
9678
9942
10190
10414
10632
10820
10986
11136
11262
11366
11448
11504
11538
11560
11554
11524
11480
11412
11328
11226
11102
10968
10826
10666
10478
10296
10098
9884
9664
9440
9204
8958
8716
8464
8208
7952
7686
7426
7164
6898
6636
6382
6118
5864
5612
5364
5120
4878
4642
4416
4192
3976
3764
3562
3362
3170
2984
2808
2636
2466
2312
2158
2016
1880
1746
1622
1504
1386
1278
1178
1084
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
