2483,3.1147
1218
1468
1734
2020
2324
2644
2976
3318
3686
4044
4414
4788
5174
5552
5924
6296
6656
7010
7356
7692
8004
8310
8598
8864
9110
9334
9546
9734
9898
10040
10166
10266
10346
10400
10438
10454
10446
10422
10376
10308
10228
10132
10018
9890
9752
9596
9438
9256
9068
8882
8678
8474
8266
8048
7836
7624
7400
7184
6960
6750
6540
6340
6166
6044
5926
5830
5752
5698
5670
5674
5706
5776
5880
6012
6170
6354
6558
6790
7042
7316
7604
7896
8206
8514
8820
9132
9436
9736
10032
10308
10574
10826
11052
11270
11462
11638
11786
11910
12012
12090
12152
12180
12184
12162
12122
12060
11972
11872
11748
11608
11446
11270
11080
10870
10650
10416
10176
9922
9666
9402
9128
8856
8580
8306
8036
7756
7484
7212
6948
6688
6430
6174
5932
5694
5468
5236
5018
4806
4594
4398
4208
4020
3842
3670
3498
3340
3182
3026
2882
2744
2608
2478
2348
2228
2114
1996
1892
1786
1682
1586
1490
1394
1308
1224
1140
1062
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
