2377.7,8.2685
1226
1546
1884
2244
2620
3016
3426
3842
4272
4704
5136
5574
6008
6428
6852
7260
7650
8036
8392
8742
9060
9362
9640
9896
10126
10318
10494
10638
10754
10854
10916
10958
10972
10960
10928
10866
10792
10688
10568
10438
10284
10110
9924
9714
9490
9284
9066
8830
8588
8334
8072
7814
7546
7278
7020
6756
6494
6238
5984
5728
5486
5244
5008
4778
4554
4338
4128
3926
3730
3542
3364
3190
3020
2858
2706
2556
2416
2278
2152
2030
1910
1794
1688
1580
1482
1386
1290
1198
1110
1024
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
