1993.7,11.26
1342
1702
2084
2468
2864
3272
3680
4082
4490
4892
5284
5674
6044
6392
6748
7072
7378
7670
7940
8180
8410
8612
8784
8940
9072
9174
9258
9314
9354
9366
9360
9328
9278
9206
9116
9014
8892
8750
8594
8424
8246
8048
7850
7638
7420
7198
6960
6728
6494
6248
6008
5772
5526
5286
5044
4804
4570
4340
4108
3886
3668
3454
3244
3040
2838
2650
2464
2282
2106
1938
1772
1614
1460
1314
1172
1032
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
