2322,6.4081
1190
1442
1716
2002
2316
2646
2992
3342
3718
4094
4478
4880
5272
5662
6056
6444
6812
7182
7532
7870
8196
8498
8782
9048
9288
9512
9708
9878
10022
10148
10262
10328
10386
10414
10422
10412
10380
10324
10252
10158
10052
9924
9786
9632
9464
9292
9108
8908
8704
8492
8280
8062
7834
7608
7384
7156
6928
6704
6484
6260
6038
5826
5606
5400
5196
4992
4798
4608
4422
4246
4072
3908
3744
3582
3430
3286
3146
3008
2878
2762
2646
2532
2420
2322
2222
2124
2036
1954
1870
1794
1722
1648
1584
1520
1464
1404
1352
1296
1244
1200
1148
1112
1070
1028
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
