1066.3,-11.925
1072
1182
1294
1400
1508
1616
1714
1814
1916
2002
2104
2198
2284
2360
2434
2502
2558
2612
2656
2702
2732
2754
2778
2794
2796
2782
2776
2796
2788
2780
2764
2734
2708
2680
2646
2620
2590
2564
2536
2510
2486
2478
2466
2478
2492
2514
2546
2584
2640
2708
2786
2866
2962
3068
3180
3294
3416
3548
3676
3812
3944
4076
4210
4344
4466
4586
4700
4816
4922
5018
5104
5184
5254
5318
5366
5410
5440
5456
5464
5466
5454
5428
5398
5352
5302
5236
5166
5086
5002
4906
4804
4692
4576
4456
4328
4202
4064
3932
3788
3640
3506
3354
3210
3062
2916
2766
2624
2472
2334
2192
2052
1914
1786
1658
1530
1404
1284
1168
1060
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
