2442,5.9271
1042
1286
1552
1832
2138
2474
2828
3202
3596
3998
4412
4824
5244
5668
6088
6506
6926
7332
7724
8100
8458
8806
9128
9438
9716
9978
10210
10420
10606
10764
10896
10996
11080
11124
11154
11160
11132
11086
11020
10932
10820
10690
10546
10382
10202
10008
9806
9594
9372
9138
8898
8654
8404
8148
7894
7640
7384
7122
6876
6620
6364
6114
5872
5628
5388
5158
4930
4702
4492
4272
4066
3874
3682
3494
3314
3140
2974
2814
2654
2508
2372
2234
2108
1984
1866
1752
1648
1546
1444
1356
1266
1180
1100
1022
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
