2181.2,5.1052
1106
1300
1518
1754
2012
2292
2586
2890
3212
3540
3882
4230
4582
4934
5288
5634
5988
6322
6650
6970
7280
7572
7848
8110
8354
8580
8784
8970
9132
9280
9400
9510
9586
9644
9678
9692
9692
9670
9628
9572
9498
9402
9296
9176
9044
8896
8742
8574
8402
8222
8030
7836
7634
7432
7228
7022
6810
6602
6394
6188
5982
5776
5578
5382
5190
4996
4810
4628
4456
4282
4118
3962
3806
3656
3512
3372
3242
3112
2994
2872
2762
2648
2550
2440
2348
2266
2180
2088
2014
1940
1868
1800
1738
1680
1632
1578
1540
1490
1454
1414
1374
1344
1304
1252
1236
1234
1210
1198
1176
1150
1130
1112
1098
1086
1078
1066
1062
1046
1034
1026
1014
1006
1000
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
