4654.7,-11.17
1128
1432
1758
2098
2462
2838
3226
3630
4036
4444
4860
5272
5688
6086
6480
6860
7236
7588
7922
8244
8538
8816
9074
9316
9544
9756
9960
10164
10362
10560
10768
10982
11206
11444
11698
11968
12258
12554
12872
13202
13552
13910
14272
14654
15034
15424
15808
16192
16568
16936
17298
17638
17964
18274
18560
18830
19070
19276
19448
19600
19760
19864
19942
19986
19984
19962
19902
19822
19714
19574
19404
19210
18988
18732
18460
18162
17848
17524
17172
16802
16420
16020
15614
15202
14776
14350
13910
13480
13032
12598
12158
11718
11284
10854
10432
10006
9592
9186
8788
8398
8010
7636
7276
6924
6578
6246
5920
5608
5310
5018
4742
4476
4210
3962
3720
3492
3274
3066
2864
2670
2492
2320
2156
1998
1850
1710
1580
1448
1328
1216
1106
1008
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
