2154.6,10.34
1226
1576
1944
2326
2720
3128
3544
3976
4400
4826
5252
5674
6084
6494
6884
7256
7622
7958
8286
8586
8862
9114
9344
9546
9722
9870
9992
10084
10150
10192
10206
10198
10162
10108
10022
9918
9796
9656
9494
9316
9124
8914
8696
8462
8224
7972
7718
7448
7180
6904
6628
6352
6076
5792
5512
5238
4958
4684
4416
4154
3896
3644
3398
3152
2918
2694
2472
2260
2054
1848
1646
1464
1314
1154
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
