2008,10.138
1244
1576
1924
2286
2652
3030
3414
3796
4186
4566
4944
5318
5684
6036
6378
6710
7020
7320
7598
7862
8098
8322
8518
8696
8852
8986
9094
9178
9252
9294
9314
9328
9304
9260
9208
9130
9038
8934
8806
8670
8516
8354
8174
7990
7796
7596
7384
7170
6926
6688
6484
6260
6028
5800
5550
5310
5074
4838
4606
4384
4160
3938
3722
3508
3296
3094
2890
2706
2526
2346
2168
1998
1830
1672
1522
1370
1230
1094
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
