3212.3,-0.6706
1200
1556
1932
2332
2756
3204
3660
4130
4610
5096
5586
6078
6564
7038
7516
7972
8418
8846
9254
9638
10000
10328
10638
10920
11166
11390
11586
11744
11876
11970
12040
12078
12084
12070
12038
11984
11914
11828
11742
11642
11542
11436
11336
11230
11142
11052
10968
10898
10836
10782
10740
10706
10686
10670
10668
10674
10678
10692
10704
10710
10728
10772
10790
10818
10832
10840
10840
10842
10830
10820
10796
10762
10722
10668
10604
10530
10444
10350
10252
10136
10014
9882
9734
9582
9422
9256
9076
8894
8708
8512
8312
8112
7898
7686
7476
7260
7042
6824
6600
6382
6166
5946
5726
5510
5296
5082
4872
4668
4468
4264
4072
3878
3692
3512
3334
3162
2996
2834
2680
2530
2386
2248
2112
1992
1872
1756
1648
1546
1450
1356
1272
1194
1122
1052
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
