787.01,14.725
1074
1230
1386
1546
1704
1862
2016
2168
2314
2458
2596
2724
2850
2964
3074
3180
3266
3348
3424
3496
3542
3590
3638
3666
3680
3700
3700
3696
3686
3662
3630
3592
3546
3496
3438
3372
3298
3226
3130
3052
2974
2870
2780
2678
2580
2480
2372
2266
2160
2056
1950
1842
1740
1634
1534
1428
1330
1224
1126
1032
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
