3744.1,-4.474
1120
1474
1852
2250
2674
3124
3594
4084
4586
5096
5610
6134
6652
7168
7678
8184
8668
9138
9592
10024
10432
10816
11172
11502
11796
12070
12298
12506
12676
12822
12936
13026
13096
13140
13170
13188
13188
13190
13182
13174
13164
13154
13150
13152
13158
13170
13184
13208
13248
13284
13332
13376
13430
13484
13536
13588
13636
13682
13720
13754
13784
13800
13810
13806
13802
13774
13742
13684
13616
13532
13444
13328
13206
13060
12900
12734
12544
12342
12126
11896
11658
11402
11132
10860
10568
10272
9968
9654
9336
9012
8680
8356
8022
7686
7354
7014
6686
6352
6030
5708
5396
5096
4792
4510
4224
3952
3680
3418
3204
2982
2774
2570
2370
2184
2010
1844
1694
1554
1420
1296
1184
1068
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
