4667.6,-0.377
1020
1212
1450
1750
2070
2420
2810
3232
3698
4202
4738
5322
5934
6576
7242
7926
8630
9348
10078
10816
11556
12290
13020
13728
14426
15102
15756
16390
16982
17548
18066
18550
18990
19388
19740
20054
20314
20534
20702
20832
20902
20936
20924
20866
20770
20634
20462
20250
20004
19724
19418
19084
18722
18348
17944
17526
17090
16646
16186
15718
15248
14768
14294
13824
13346
12876
12412
11952
11502
11062
10632
10208
9798
9404
9020
8646
8284
7936
7610
7294
6982
6696
6422
6158
5912
5678
5454
5246
5052
4862
4694
4524
4372
4226
4086
3958
3832
3720
3610
3504
3396
3306
3220
3122
3038
2956
2878
2800
2726
2648
2576
2506
2440
2380
2312
2248
2170
2096
2060
2014
1968
1916
1864
1808
1766
1710
1670
1630
1592
1556
1520
1482
1442
1406
1370
1340
1306
1274
1238
1206
1174
1142
1106
1074
1040
1002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
