4234.4,-9.8898
1082
1300
1550
1814
2108
2422
2754
3106
3474
3854
4242
4646
5052
5470
5884
6296
6700
7088
7498
7910
8288
8662
9010
9344
9682
9992
10314
10624
10930
11230
11532
11820
12108
12388
12678
12962
13254
13544
13824
14102
14378
14644
14920
15176
15438
15678
15910
16128
16332
16532
16706
16864
17002
17118
17220
17292
17346
17374
17380
17368
17328
17264
17168
17058
16922
16764
16582
16376
16162
15924
15672
15404
15114
14816
14502
14176
13848
13506
13160
12806
12454
12096
11734
11374
11018
10658
10302
9950
9600
9256
8918
8582
8262
7940
7630
7326
7034
6746
6468
6200
5944
5694
5456
5224
5002
4792
4590
4400
4220
4050
3886
3734
3588
3454
3324
3204
3088
2984
2880
2790
2692
2618
2540
2464
2400
2330
2266
2208
2154
2094
2024
1974
1954
1916
1878
1840
1788
1748
1704
1668
1630
1598
1564
1532
1496
1458
1418
1384
1350
1320
1282
1248
1216
1178
1140
1104
1070
1030
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
