3046.4,-5.9188
1162
1460
1772
2110
2462
2822
3198
3580
3976
4364
4764
5156
5554
5936
6314
6670
7028
7364
7682
7986
8266
8528
8748
8958
9182
9370
9534
9680
9798
9912
10012
10098
10194
10280
10354
10426
10492
10552
10616
10674
10742
10812
10880
10942
10998
11054
11116
11178
11228
11286
11332
11374
11414
11450
11470
11492
11502
11504
11502
11486
11462
11428
11386
11326
11264
11188
11098
11008
10904
10792
10668
10536
10398
10250
10090
9924
9756
9578
9388
9196
9000
8800
8594
8382
8166
7948
7730
7508
7282
7052
6826
6598
6372
6144
5918
5694
5472
5252
5034
4824
4610
4408
4208
4012
3818
3634
3454
3282
3118
2958
2806
2660
2518
2384
2260
2140
2022
1916
1812
1714
1632
1540
1462
1386
1318
1252
1188
1130
1074
1024
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
