1956.5,10.017
1132
1430
1748
2076
2422
2780
3152
3524
3900
4278
4660
5032
5404
5774
6124
6464
6792
7104
7394
7670
7918
8134
8354
8562
8732
8874
8994
9080
9150
9196
9214
9214
9198
9160
9098
9012
8908
8794
8654
8502
8344
8168
7978
7784
7574
7362
7138
6918
6686
6454
6218
5986
5752
5514
5282
5050
4814
4592
4364
4150
3934
3720
3514
3318
3124
2936
2750
2578
2406
2246
2084
1932
1784
1644
1516
1384
1256
1142
1030
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
