2803.5,-2.342
1060
1298
1558
1836
2132
2448
2774
3122
3476
3844
4216
4596
4976
5362
5738
6112
6484
6846
7200
7542
7866
8176
8470
8742
9000
9230
9436
9606
9768
9940
10068
10176
10264
10322
10366
10398
10428
10450
10462
10466
10468
10460
10446
10430
10414
10398
10384
10366
10350
10328
10306
10280
10256
10232
10202
10170
10134
10092
10044
10000
9944
9888
9822
9746
9662
9580
9480
9376
9270
9156
9032
8900
8768
8624
8474
8322
8162
7998
7838
7668
7492
7318
7148
6966
6788
6604
6430
6248
6074
5898
5724
5556
5382
5212
5048
4884
4724
4570
4418
4272
4128
3992
3852
3720
3592
3466
3350
3226
3112
2998
2888
2782
2674
2572
2472
2376
2278
2184
2092
2000
1914
1826
1736
1652
1566
1486
1400
1324
1242
1166
1094
1014
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
